Item Status,Item,Cert Number,Grade,Issuer Grade,Autograph Grade,Year,Set,Card Number,Subject,Variety,Serial,My Cost,PSA Estimate,Gain/Loss,My Value,Date Acquired,Source,My Notes,Vault Status,Vaulted Date,Days Vaulted,Listing Status,Listing Date,Listing Price,Sold Status,Sold On,Sold Date,Sold Price,Sold Fees,Sold Proceeds,Payment Date
Active,2025 Topps Chrome Dwyane Wade Auto /25 | Ineligible Items,VIH00000045787,VIH,,,,,,,,,,,,,,,,Unvaulted,2/10/2026,35,-,-,-,-,-,-,-,-,-,-
Active,PLEASE SEND HOME - UNACCEPTED ITEM | 1x 2025 Topps Chrome Jalen Brunson #101 05/10,VIH00000045226,VIH,,,,,,,,,,,,,,,,Unvaulted,2/10/2026,35,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEM - SEND HOME | Raw Card: 2025 Topps Jayson Tatum #49,VIH00000046149,VIH,,,,,,,,,,,,,,,,Unvaulted,2/10/2026,35,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEM - SEND HOME | Raw Encased Ungraded: 2013 Upper Deck Julius Erving #S-JE,VIH00000046142,VIH,,,,,,,,,,,,,,,,Unvaulted,2/10/2026,35,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEM - PLEASE SHIP HOME | 1x 2025 Panini Absolute Football No.20 Michael Penix Jr. Raw Card,VIH00000045596,VIH,,,,,,,,,,,,,,,,Unvaulted,2/10/2026,35,-,-,-,-,-,-,-,-,-,-
Active,Ineligible Item - Please Send Home | 1x Raw Sports Card,VIH00000045151,VIH,,,,,,,,,,,,,,,,Unvaulted,2/10/2026,35,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEM - SEND HOME | Magpro Graded Card: 2024-25 Panini One and One Basketball Anthony Edwards #12,VIH00000046129,VIH,,,,,,,,,,,,,,,,Unvaulted,2/10/2026,35,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEM - SEND HOME | Raw Card: 2025 Panini Absolute Trevor Lawrence #6,VIH00000046725,VIH,,,,,,,,,,,,,,,,Unvaulted,2/24/2026,20,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEM - PLEASE SHIP HOME | 2025 Topps Chrome #51 Jaylen Brown (#19/25),VIH00000046367,VIH,,,,,,,,,,,,,,,,Unvaulted,2/19/2026,26,-,-,-,-,-,-,-,-,-,-
Active,1996 STADIUM CLUB CLASS ACTS #CA1 JERRY STACKHOUSE/MICHAEL JORDAN REFRACTOR,48321605,PSA,9,-,1996,STADIUM CLUB CLASS ACTS CA1 JERRY STACKHOUSE/MICHAEL JORDAN REFRACTOR,,,,-,-,599.95,-,-,-,-,-,Returning,2/27/2026,17,-,-,-,-,-,-,-,-,-,-
Active,1997-98 Bowman's Best #60 Michael Jordan Atomic Refractors,0013538229,BGS,8.5,-,1997-98,Bowman's Best,60,Michael Jordan Atomic Refractors,,-,-,-,-,-,-,-,-,Returning,2/24/2026,21,-,-,-,-,-,-,-,-,-,-
Active,2025 Topps Five Star Golden Graphs Sealed Card | #GG-RS Roki Sasaki 02/25,VIH00000046313,VIH,,,,,,,,,,,,,,,,Unvaulted,2/20/2026,24,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEM - PLEASE SHIP HOME | 2025 Topps Chrome #254 Kon Knueppel RC (#74/99),VIH00000046335,VIH,,,,,,,,,,,,,,,,Unvaulted,2/19/2026,26,-,-,-,-,-,-,-,-,-,-
Active,2018 PANINI DONRUSS OPTIC #177 LUKA DONCIC SHOCK,56860066,PSA,10,-,2018,PANINI DONRUSS OPTIC,177,LUKA DONCIC SHOCK,,-,-,544.35,-,-,-,-,-,Vaulted,3/5/2026,11,Fixed Price,3/6/2026,999,-,eBay,-,-,-,-,-
Active,2018 PANINI DONRUSS #162 SHAI GILGEOUS-ALEXANDER GREEN LASER 31/99,48411135,PSA,10,-,2018,PANINI DONRUSS,162,SHAI GILGEOUS-ALEXANDER GREEN LASER,,31/99,750,756.61,6.610000000000014,-,2/5/2026,eBay,-,Vaulted,1/13/2026,40,Fixed Price,2/10/2026,1099,-,eBay,-,-,-,-,-
Active,2025 TOPPS CHROME ROCK STARS #RS-3 LeBRON JAMES,1.46E+08,PSA,10,-,2025,TOPPS CHROME ROCK STARS,RS-3,LeBRON JAMES -,,-,-,-,-,-,-,-,-,To Vault,-,-,-,-,-,-,-,-,-,-,-,-
Active,1986 FLEER #57 MICHAEL JORDAN,04332900,PSA,8,(OC),-,,1986,FLEER 57 MICHAEL JORDAN -,,-,-,13423.42,-,-,-,-,-,Returning,########,118,-,-,-,-,-,-,-,-,-,-
Active,2024 PANINI REVOLUTION KABOOM! HORIZONTAL #33 DERRICK ROSE,1.47E+08,PSA,10,-,2024,PANINI REVOLUTION KABOOM! HORIZONTAL,33,DERRICK ROSE -,,-,-,-,-,-,-,-,-,Vaulted,3/9/2026,7,Fixed Price,3/10/2026,2399,-,eBay,-,-,-,-,-
Active,2020 PANINI PRIZM #325 JUSTIN HERBERT GREEN PRIZM,63606928,PSA,10,-,2020,PANINI PRIZM,325,JUSTIN HERBERT GREEN PRIZM,,-,-,217.76,-,-,-,-,-,Vaulted,2/5/2026,39,Fixed Price,2/8/2026,299,-,eBay,-,-,-,-,-
Active,2025 PANINI NATIONAL SPORTS COLLECTORS CONVENTION VIP GOLD #RC18 VJ EDGECOMBE PANINI,1.26E+08,PSA,9,-,2025,PANINI NATIONAL SPORTS COLLECTORS CONVENTION VIP GOLD RC18 VJ EDGECOMBE PANINI,,,,-,-,-,-,-,-,-,-,Vaulted,11/7/2025,129,Auction,3/16/2026,0.99,-,eBay,-,-,-,-,-
Active,2001 TOPPS CHROME #95 MICHAEL JORDAN REFRACTOR,30120556,PSA,9,-,2001,TOPPS CHROME,95,MICHAEL JORDAN REFRACTOR,,-,-,956,-,-,-,-,-,Vaulted,2/5/2026,40,Fixed Price,2/11/2026,1149.99,-,eBay,-,-,-,-,-
Active,2014-15 SP Authentic #C-LJ LeBron James Chirography,0010465615,BGS,9.5,-,2014-15,SP Authentic,C-LJ,LeBron James Chirography,,-,-,-,-,-,-,-,-,Vaulted,########,123,Fixed Price,3/2/2026,4999,-,eBay,-,-,-,-,-
Active,2007 BOWMAN CHROME #111 KEVIN DURANT REFRACTOR 81/299,1.12E+08,PSA,9,-,2007,BOWMAN CHROME,111,KEVIN DURANT REFRACTOR,,81/299,-,606.72,-,-,-,-,-,Vaulted,2/19/2026,25,Fixed Price,2/23/2026,899,-,eBay,-,-,-,-,-
Active,2021 PANINI NBA PLAYER OF THE DAY #51 CADE CUNNINGHAM KABOOM 49/99,1.08E+08,PSA,9,-,2021,PANINI NBA PLAYER OF THE DAY,51,CADE CUNNINGHAM KABOOM,,49/99,-,201.49,-,-,-,-,-,Vaulted,3/13/2026,3,Fixed Price,3/15/2026,699,-,eBay,-,-,-,-,-
Active,2025 PANINI DONRUSS DOWNTOWN! #17 SHEDEUR SANDERS,1.41E+08,PSA,10,-,2025,PANINI DONRUSS DOWNTOWN!,17,SHEDEUR SANDERS -,,-,-,-,-,-,-,-,-,To Vault,-,-,-,-,-,-,-,-,-,-,-,-
Active,"Ineligible Item, PLEASE SEND HOME | Ungraded Halloween Football Pack",VIH00000045969,VIH,,,,,,,,,,,,,,,,To Vault,-,-,-,-,-,-,-,-,-,-,-,-
Active,2024 PANINI ONE AND ONE PRIZMANIA #8 VICTOR WEMBANYAMA,1.47E+08,PSA,8,-,2024,PANINI ONE AND ONE PRIZMANIA,8,VICTOR WEMBANYAMA -,,-,-,-,-,-,-,-,-,Vaulted,3/4/2026,12,Fixed Price,3/16/2026,1199,-,eBay,-,-,-,-,-
Active,2023 PANINI PRIZM #136 VICTOR WEMBANYAMA PINK ICE,99581271,PSA,10,-,2023,PANINI PRIZM,136,VICTOR WEMBANYAMA PINK ICE,,-,600,490.17,-109.83,-,3/15/2026,eBay,-,Vaulted,1/13/2026,1,Fixed Price,3/16/2026,999,-,eBay,-,-,-,-,-
Active,Ineligible Item - Please Send Home | 1x Raw 2007 Topps Finest Kevin Durant #102,VIH00000046073,VIH,,,,,,,,,,,,,,,,Unvaulted,3/2/2026,15,-,-,-,-,-,-,-,-,-,-
Active,"Ineligible Items, PLEASE SEND HOME | 6x Raw Topps Chrome base cards",VIH00000047341,VIH,,,,,,,,,,,,,,,,Unvaulted,3/2/2026,15,-,-,-,-,-,-,-,-,-,-
Active,2024 PANINI REVOLUTION KABOOM! HORIZONTAL #8 GIANNIS ANTETOKOUNMPO,1.47E+08,PSA,8,-,2024,PANINI REVOLUTION KABOOM! HORIZONTAL,8,GIANNIS ANTETOKOUNMPO -,,-,-,-,-,-,-,-,-,Vaulted,3/9/2026,8,Fixed Price,3/17/2026,999,-,eBay,-,-,-,-,-
Active,2017 PANINI DONRUSS OPTIC #46 STEPHEN CURRY,1.07E+08,PSA,10,-,2017,PANINI DONRUSS OPTIC,46,STEPHEN CURRY -,,-,-,55.25,-,-,-,-,-,Unvaulted,-,-,-,-,-,-,-,-,-,-,-,-
Active,2023 BOWMAN U NOW #49 CAITLIN CLARK,90918917,PSA,10,-,2023,BOWMAN U NOW,49,CAITLIN CLARK -,,-,37,45.53,8.530000000000001,-,########,-,-,Unvaulted,-,-,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEM - PLEASE SHIP HOME | 1x Raw Card: 2025 Panini VIP #42 Paul Skenes 10/10 Autographed Card,VIH00000042307,VIH,,,,,,,,,,,,,,,,Unvaulted,-,-,-,-,-,-,-,-,-,-,-,-
Active,2023 Super Products Super Glow | Marvin Harrison Jr.,VIH00000043186,VIH,,,,,,,,,,,,,,,,Unvaulted,-,-,-,-,-,-,-,-,-,-,-,-
Active,2018 PANINI SPECTRA #76 SHAI GILGEOUS-ALEXANDER RED 62/99,1.2E+08,PSA,Authentic,-,2018,PANINI SPECTRA,76,SHAI GILGEOUS-ALEXANDER RED,,62/99,950,-,-,-,########,eBay,-,Unvaulted,########,124,-,-,-,-,-,-,-,-,-,-
Active,2018 PANINI ABSOLUTE MEMORABILIA ROOKIE THREADS #SGA SHAI GILGEOUS-ALEXANDER LEVEL 2 109/149,1.03E+08,PSA,Authentic,10,2018,PANINI ABSOLUTE MEMORABILIA ROOKIE THREADS SGA SHAI GILGEOUS-ALEXANDER LEVEL,2,,,109/149,-,-,-,-,-,-,-,Unvaulted,11/4/2025,132,-,-,-,-,-,-,-,-,-,-
Active,2023 PANINI MOSAIC RAZZLE DAZZLE #5 SHAI GILGEOUS-ALEXANDER,1.03E+08,PSA,Authentic,9,2023,PANINI MOSAIC RAZZLE DAZZLE,5,SHAI GILGEOUS-ALEXANDER -,,-,-,-,-,-,-,-,-,Unvaulted,11/4/2025,132,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEM - PLEASE SHIP HOME | Unaccepted raw card from AG,VIH00000042764,VIH,,,,,,,,,,,,,,,,Unvaulted,-,-,-,-,-,-,-,-,-,-,-,-
Active,2023 TOPPS CHROME TOPPS CHROME AUTOGRAPHS #CGVW VICTOR WEMBANYAMA,97570689,PSA,7,10,2023,TOPPS CHROME TOPPS CHROME AUTOGRAPHS CGVW VICTOR WEMBANYAMA -,,,,-,-,1615.63,-,-,-,-,-,Unvaulted,########,112,-,-,-,-,-,-,-,-,-,-
Active,2024 PANINI NATIONAL SPORTS COLLECTORS CONVENTION VIP GOLD COLOR BLAST #AR ANGEL REESE 17/44,99410993,PSA,9,-,2024,PANINI NATIONAL SPORTS COLLECTORS CONVENTION VIP GOLD COLOR BLAST AR ANGEL REESE -,,,,17/44,-,262.77,-,-,-,-,-,Vaulted,12/5/2025,102,Fixed Price,########,1299,-,eBay,-,-,-,-,-
Active,2024 BOWMAN UNIVERSITY CHROME SAPPHIRE SAPPHIRE SELECTIONS AUTOGRAPHS #SSAHH HANNAH HIDALGO BLACK 8/10,1.19E+08,PSA,10,-,2024,BOWMAN UNIVERSITY CHROME SAPPHIRE SAPPHIRE SELECTIONS AUTOGRAPHS SSAHH HANNAH HIDALGO BLACK,,,,10-Aug,-,-,-,-,-,-,-,Vaulted,12/5/2025,101,Fixed Price,########,1499,-,eBay,-,-,-,-,-
Active,2019 PANINI SPECTRA #43 LeBRON JAMES INTERSTELLAR,49623855,PSA,9,-,2019,PANINI SPECTRA,43,LeBRON JAMES INTERSTELLAR,,-,-,104.52,-,-,-,-,-,Vaulted,########,117,Fixed Price,########,209,-,eBay,-,-,-,-,-
Active,2020 PANINI SELECT #157 CEEDEE LAMB DIE-CUT PURPLE PRIZM,97872813,PSA,10,-,2020,PANINI SELECT,157,CEEDEE LAMB DIE-CUT PURPLE PRIZM,,-,-,73.03,-,-,-,-,-,Vaulted,11/7/2025,129,Fixed Price,########,199,-,eBay,-,-,-,-,-
Active,INELIGIBLE ITEM - PLEASE SEND HOME | x1 RAW Card: 2025 Topps Chrome Joan Beringer #80CR2-JB,VIH00000043734,VIH,,,,,,,,,,,,,,,,Returning,12/9/2025,97,-,-,-,-,-,-,-,-,-,-
Active,"1x Raw 2013 NHL Panini Titanium Rookie Gear, Alex Galchenyuk, No. RA-AG; Autographed | Ineligible",VIH00000044204,VIH,,,,,,,,,,,,,,,,Returning,12/4/2025,102,-,-,-,-,-,-,-,-,-,-
Active,"INELIGIBLE ITEM- PLEASE SHIP HOME! | 5x raw 2024-25 Panini Prizm Basketball cards- ZACH LAVINE, DARIUS GARLAND, JOEL EMIID, TYRESE HALIBURTON & RJ BARRETT",VIH00000044637,VIH,,,,,,,,,,,,,,,,Returning,1/9/2026,67,-,-,-,-,-,-,-,-,-,-
Active,Ineligible Item - Please send home | Raw Card Magenta Plate Amar'e Stoudemire 1/1,VIH00000044213,VIH,,,,,,,,,,,,,,,,Returning,12/4/2025,102,-,-,-,-,-,-,-,-,-,-
Active,Ineligible Item Please Send Home | 1x 2024 Panini Instant VJ Edgecomb No. VJED-1,VIH00000042129,VIH,,,,,,,,,,,,,,,,Unvaulted,########,124,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEMS - PLEASE SEND HOME | x8 Various Raw Sports Cards,VIH00000042592,VIH,,,,,,,,,,,,,,,,Unvaulted,########,125,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEM - PLEASE SEND BACK | Raw card: 2025 Topps Comic Court VJ Edgecombe #CC-18,VIH00000042088,VIH,,,,,,,,,,,,,,,,Unvaulted,########,124,-,-,-,-,-,-,-,-,-,-
Active,"Ineligible Items, PLEASE SEND HOME | Raw Cards",VIH00000042122,VIH,,,,,,,,,,,,,,,,Unvaulted,########,124,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEMS - PLEASE SEND HOME! | x24 Various Raw Sports Cards and Memorabilia Cards,VIH00000042178,VIH,,,,,,,,,,,,,,,,Unvaulted,########,117,-,-,-,-,-,-,-,-,-,-
Active,"INELIGIBLE ITEMS- PLEASE SHIP HOME! | 7x raw sports cards- 6x basketball cards)- 2x)STEPHEN CURRY, BRONNY JAMES JR., JIMMY BUTLER, JALEN BRUNSON & VICTOR WEMBANYAMA & 1x baseball card-SHOHEI OHTANI",VIH00000042234,VIH,,,,,,,,,,,,,,,,Unvaulted,11/9/2025,128,-,-,-,-,-,-,-,-,-,-
Active,"INELIGIBLE ITEMS - PLEASE RETURN TO SENDER | 4x raw cards, 2 slabs from an ineligible grading company",VIH00000044241,VIH,,,,,,,,,,,,,,,,Unvaulted,12/4/2025,102,-,-,-,-,-,-,-,-,-,-
Active,INELLIGIBLE ITEM - PLEASE SHIP HOME | 2025 Topps Diamond Icon No. DIA-VGJ Vladimir Guerrero Jr. - Toronto Blue Jays,vih00000043218,VIH,,,,,,,,,,,,,,,,Returning,########,112,-,-,-,-,-,-,-,-,-,-
Active,"INELIGIBLE ITEMS - PLEASE SHIP HOME | 3x Raw Cards: 2022 Panini Immaculate Basketball #IMO-ALP, 2024 Panini Immaculate Basketball #INK-EHY, 2024 Panini Prizm Basketball #FB-SSB",VIH00000042767,VIH,,,,,,,,,,,,,,,,Unvaulted,########,110,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEM - PLEASE SHIP HOME | 1x Raw Card: 2025 Bowman University Best - Best of 2024 #B24-BS Braden Smith Teal Refractor [#15/15],VIH00000043627,VIH,,,,,,,,,,,,,,,,Unvaulted,########,110,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEM - PLEASE SHIP HOME | 1x Raw Card: 2024 Panini Mosaic Veteran Ticket #VT-JAM Ja Morant Autograph Mosaic [#5/8],VIH00000043666,VIH,,,,,,,,,,,,,,,,Unvaulted,########,110,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEM - PLEASE SHIP HOME | Unaccepted raw card from AG,VIH00000043330,VIH,,,,,,,,,,,,,,,,Unvaulted,12/8/2025,98,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEM - PLEASE SHIP HOME | Unaccepted raw card from AG,VIH00000042843,VIH,,,,,,,,,,,,,,,,Unvaulted,########,113,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEM - PLEASE SHIP HOME | Unaccepted raw card from AG,VIH00000042841,VIH,,,,,,,,,,,,,,,,Unvaulted,########,113,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEM - PLEASE SHIP HOME | 1x 2024-25 Panini Prizm Black No.43 Nikola Jokic Autographed Raw Card,VIH00000044575,VIH,,,,,,,,,,,,,,,,Unvaulted,1/8/2026,67,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEM - PLEASE SHIP HOME | Unaccepted raw card from AG,VIH00000043353,VIH,,,,,,,,,,,,,,,,Unvaulted,12/8/2025,98,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEM - PLEASE SEND HOME! | x1 Raw 2024 Topps Chrome Lamine Yamal #BLA-LY Autographed,VIH00000042730,VIH,,,,,,,,,,,,,,,,Unvaulted,########,116,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEM - PLEASE SHIP HOME | Unaccepted raw card from AG,VIH00000042853,VIH,,,,,,,,,,,,,,,,Unvaulted,########,113,-,-,-,-,-,-,-,-,-,-
Active,"Ineligible Item, PLEASE SEND HOME | Raw Card",VIH00000042695,VIH,,,,,,,,,,,,,,,,Unvaulted,########,116,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEM - SEND HOME | 7x Raw Assorted Basketball Cards,VIH00000043136,VIH,,,,,,,,,,,,,,,,Unvaulted,########,116,-,-,-,-,-,-,-,-,-,-
Active,"INELIGIBLE ITEMS- PLEASE SEND HOME | x4 Panini Donruss Optic 2024-25 Mikal Bridges, Devin Booker, Deandre Ayton,  Domantas Sabonis and x1 2021 UD Exquisite Collection Michael Jordan 9/10",VIH00000042441,VIH,,,,,,,,,,,,,,,,Unvaulted,11/7/2025,130,-,-,-,-,-,-,-,-,-,-
Active,"INELIGIBLE ITEM - PLEASE SEND HOME | x3 Raw Cards: 2025 Topps Lucas Hernandez #AU-LH 195/250, 2025 Topps Champions D'Europe Desire Doue #14,  2025 Topps Champions D'Europe Ibrahim Mbaye #49",VIH00000043381,VIH,,,,,,,,,,,,,,,,Unvaulted,12/4/2025,102,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEM- PLEASE SHIP HOME! | 1x raw 2024 Topps CALEB WILLIAMS Rookie Autograph card Inception 07/50,VIH00000045323,VIH,,,,,,,,,,,,,,,,Unvaulted,1/16/2026,59,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEM - PLEASE SHIP HOME | Unaccepted raw card from AG,VIH00000043875,VIH,,,,,,,,,,,,,,,,Unvaulted,12/8/2025,98,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEM - PLEASE SHIP HOME | Unaccepted raw card from AG,VIH00000043333,VIH,,,,,,,,,,,,,,,,Unvaulted,12/8/2025,98,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEMS - PLEASE SEND BACK | Stack of raw basketball cards,VIH00000043560,VIH,,,,,,,,,,,,,,,,Unvaulted,########,111,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEM- PLEASE SHIP HOME! | 1x raw baseball card- 2024-25 Panini SELECT CADE CUNNINGHAM foil,VIH00000045318,VIH,,,,,,,,,,,,,,,,Unvaulted,1/16/2026,59,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEM - PLEASE SHIP HOME | Unaccepted raw card from AG,VIH00000043322,VIH,,,,,,,,,,,,,,,,Unvaulted,12/8/2025,98,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEM - PLEASE SEND BACK | 1 raw Fernando Mendoza football card,VIH00000044710,VIH,,,,,,,,,,,,,,,,Unvaulted,1/16/2026,59,-,-,-,-,-,-,-,-,-,-
Active,PLEASE SEND HOME - UNACCEPTED ITEM | 1x Raw Card 2025 Topps Cooper Flagg,VIH00000044894,VIH,,,,,,,,,,,,,,,,Unvaulted,1/3/2026,73,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEM - PLEASE SHIP HOME | Unaccepted raw card from AG,VIH00000043345,VIH,,,,,,,,,,,,,,,,Unvaulted,12/8/2025,98,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEM - PLEASE SHIP HOME | Unaccepted raw card from AG,VIH00000043295,VIH,,,,,,,,,,,,,,,,Unvaulted,12/8/2025,98,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEM - PLEASE SHIP HOME | Unaccepted raw card from AG,VIH00000043357,VIH,,,,,,,,,,,,,,,,Unvaulted,12/8/2025,98,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEMS- PLEASE SHIP HOME! | 2x raw cards- 2024 Panini Flawless football #RPA-RDS RAY DAVIS with patch and autograph & 2024-25 Panini Prizm Deca basketball #21 DIRK NOWITZKI,VIH00000042316,VIH,,,,,,,,,,,,,,,,Unvaulted,########,124,-,-,-,-,-,-,-,-,-,-
Active,"INELIGIBLE ITEMS- PLEASE SHIP HOME! | 3x raw football cards- 2021 Panini Chronicles DAK PRESCOTT, 2023 Panini National Treasures DEMARCUS WARE patch and auto graph & 2024 Panini Mosaic MARSHAWN KNEELAND Rookie card",VIH00000042183,VIH,,,,,,,,,,,,,,,,Unvaulted,########,124,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEM - PLEASE SEND HOME | x1 Raw 2024 Panini Prizm Select Xavier Legette No.JRSS-XLE Jumbo Rookie Signature Swatches,VIH00000042606,VIH,,,,,,,,,,,,,,,,Unvaulted,########,125,-,-,-,-,-,-,-,-,-,-
Active,Ineligible Item - Please send home | Raw Panini The National Luka Doncic Gold 02/10 and a 130 Pt. Magnetic Card Holder,VIH00000043004,VIH,,,,,,,,,,,,,,,,Unvaulted,########,112,-,-,-,-,-,-,-,-,-,-
Active,2022-23 Panini Immaculate Collection Steve Kerr Auto /99 | Ineligible item,VIH00000042688,VIH,,,,,,,,,,,,,,,,Unvaulted,########,112,-,-,-,-,-,-,-,-,-,-
Active,2020-21 Panini Select In Flight Zach Lavine | Ineligible item,VIH00000042673,VIH,,,,,,,,,,,,,,,,Unvaulted,########,112,-,-,-,-,-,-,-,-,-,-
Active,1 x Raw 2022 Panini Contenders Football - Garret Wilson #117 | Ineligible,VIH00000043606,VIH,,,,,,,,,,,,,,,,Unvaulted,########,110,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEM - PLEASE SEND BACK | Raw card: 2025 Topps Adou Thiero #80B2R-AT auto numbered 41/50,VIH00000043504,VIH,,,,,,,,,,,,,,,,Unvaulted,########,109,-,-,-,-,-,-,-,-,-,-
Active,2025 Leaf OptiChrome Bryce Underwood Auto /3 | Ineligible item,VIH00000042662,VIH,,,,,,,,,,,,,,,,Unvaulted,########,112,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEM - PLEASE SHIP HOME | 1x 2017-18 Panini Flawless No. SM-DN Dirk Nowitzki Autographed Patch Raw Card,VIH00000044581,VIH,,,,,,,,,,,,,,,,Unvaulted,1/9/2026,67,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEM - PLEASE SHIP HOME | 1x Raw Card: 2025 Panini VIP #12 LeBron James 12/45,VIH00000042310,VIH,,,,,,,,,,,,,,,,Unvaulted,11/5/2025,131,-,-,-,-,-,-,-,-,-,-
Active,"INELIGIBLE ITEMS- PLEASE SHIP HOME! | 3x raw 2024 Panini Prizm Draft Picks- ANGEL REESE #38, SUE BIRD #58 & VJ EDGECOMBE #17",VIH00000042742,VIH,,,,,,,,,,,,,,,,Unvaulted,########,116,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEM- PLEASE SHIP HOME! | 1x raw football card- 2024 Panini Mosaic #9 CHRISTIAN MCCAFFREY red & silver Holographic background and silver holo border,VIH00000043153,VIH,,,,,,,,,,,,,,,,Unvaulted,########,116,-,-,-,-,-,-,-,-,-,-
Active,Ineligible Item Please Send Home | 1x Raw Panini Lebron James #12,VIH00000042412,VIH,,,,,,,,,,,,,,,,Unvaulted,########,124,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEM - PLEASE SEND BACK | Raw card: 2025 Panini The National LeBron James #12 patch numbered 03/10,VIH00000042559,VIH,,,,,,,,,,,,,,,,Unvaulted,11/9/2025,128,-,-,-,-,-,-,-,-,-,-
Active,"Ineligible Item, PLEASE SEND HOME | Raw 2023 National Treasures #9 Jahmyr Gibbs 1/1 NFL Shield Autographed RC Printing Plate",VIH00000044759,VIH,,,,,,,,,,,,,,,,Unvaulted,1/16/2026,60,-,-,-,-,-,-,-,-,-,-
Active,Ineligible Item Please Send Home | 1x Raw 2024-25 Panini Prizm Black Basketball Ausar Thompson No.SS-ASR,VIH00000042408,VIH,,,,,,,,,,,,,,,,Unvaulted,########,124,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEM - PLEASE SEND HOME | x1 Raw 2006 (2025) Topps Certified Autograph Game Used Memorabilia David Ortiz No.SSA-DO,VIH00000042618,VIH,,,,,,,,,,,,,,,,Unvaulted,########,125,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEM- PLEASE SHIP HOME! | 1x raw basketball card- 2024-25 Panini National Treasures STEPHEN CURRY & LEBRON JAMES #MAT-CLB with game worn fabric guranteed by Panini America,VIH00000043098,VIH,,,,,,,,,,,,,,,,Unvaulted,########,116,-,-,-,-,-,-,-,-,-,-
Active,Ineligible Item - Please send home | Raw Angel Reece Card,VIH00000042950,VIH,,,,,,,,,,,,,,,,Unvaulted,########,112,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEM - PLEASE SHIP HOME | Unaccepted raw card from AG,VIH00000042893,VIH,,,,,,,,,,,,,,,,Unvaulted,########,113,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEM - PLEASE SHIP HOME | 1x Raw Card: 2024 Panini Prizm Draft Picks #17 VJ Edgecombe Blue Prizm [#031/199],VIH00000043177,VIH,,,,,,,,,,,,,,,,Unvaulted,########,111,-,-,-,-,-,-,-,-,-,-
Active,INELLIGIBLE ITEM - PLEASE SHIP HOME  | Panini No. MVP -GA Giannis Antekounmpo,VIH00000042288,VIH,,,,,,,,,,,,,,,,Unvaulted,11/9/2025,128,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEM- PLEASE SHIP HOME! | 1x raw basketball card- 2024-25 Panini Mosaic Epic Performers NIKOLA JOKIC #8,VIH00000042965,VIH,,,,,,,,,,,,,,,,Unvaulted,########,116,-,-,-,-,-,-,-,-,-,-
